material,plant,date,customer,qty
1000537,VN11,20171218,1004500,0.01
1000537,VN11,20171219,1005039,0.001
1000537,VN11,20171219,1004371,0.01
1000537,VN11,20171219,1004727,0.075
1000537,VN11,20171219,1004377,0.001
1000537,VN11,20171219,1004008,0.001
1000537,VN11,20171219,1006500,0.005
1000537,VN11,20171219,1003872,0.001
1000537,VN11,20171220,1005852,0.007
1000537,VN11,20171220,1004137,0.003
1000537,VN11,20171220,1004085,0.001
1000537,VN11,20171220,1004371,0.01
1000537,VN11,20171220,1003544,0.001
1000537,VN11,20171220,1004867,0.001
1000537,VN11,20171220,1004401,0.02
1000537,VN11,20171221,1004064,0.002
1000537,VN11,20171221,1003529,0.001
1000537,VN11,20171221,1004970,0.005
1000537,VN11,20171221,1004389,0.005
1000537,VN11,20171222,1004662,0.005
1000537,VN11,20171222,1006577,0.006
1000537,VN11,20171222,1004371,0.015
1000537,VN11,20171222,1004397,0.004
1000537,VN11,20171222,1005852,0.014
1000537,VN11,20171222,1004522,0.001
1000537,VN11,20171222,1004824,0.02
1000537,VN11,20171222,1004047,0.002
1000537,VN11,20171222,1004968,0.003
1000537,VN11,20171222,1004791,0.02
1000537,VN11,20171222,1004076,0.002
1000537,VN11,20171225,1005852,0.007
1000537,VN11,20171225,1004500,0.01
1000537,VN11,20171225,1004109,0.005
1000537,VN11,20171225,1004397,0.005
1000537,VN11,20171225,1003791,0.01
1000537,VN11,20171225,1005855,0.005
1000537,VN11,20171225,1004249,0.004
1000537,VN11,20171225,1004824,0.03
1000537,VN11,20171225,1003537,0.001
1000537,VN11,20171225,1004007,0.015
1000537,VN11,20171225,1003904,0.002
1000537,VN11,20171226,1003653,0.025
1000537,VN11,20171226,1004350,0.01
1000537,VN11,20171226,1004045,0.002
1000537,VN11,20171226,1004414,0.003
1000537,VN11,20171226,1003587,0.001
1000537,VN11,20171226,1004109,0.01
1000537,VN11,20171226,1004401,0.025
1000537,VN11,20171226,1004137,0.01
1000537,VN11,20171226,1006602,0.001
1000537,VN11,20171227,1004109,0.025
1000537,VN11,20171227,1004968,0.002
1000537,VN11,20171227,1004008,0.002
1000537,VN11,20171227,1003673,0.002
1000537,VN11,20171227,1004051,0.002
1000537,VN11,20171227,1003748,0.02
1000537,VN11,20171228,1003949,0.005
1000537,VN11,20171228,1004928,0.015
1000537,VN11,20171228,1003904,0.002
1000537,VN11,20171228,1004397,0.004
1000537,VN11,20171229,1004727,0.004
1000537,VN11,20171229,1005852,0.007
1000537,VN11,20171229,1005038,0.015
1000537,VN11,20171229,1004327,0.002
1000537,VN11,20171229,1004390,0.01
1000537,VN11,20171229,1004952,0.005
1000537,VN11,20171230,1004712,0.04
1000537,VN11,20171230,1004867,0.005
1000537,VN11,20171230,1005852,0.014
1000537,VN11,20180102,1003573,0.001
1000537,VN11,20180102,1004473,0.007
1000537,VN11,20180102,1004405,0.005
1000537,VN11,20180102,1004500,0.005
1000537,VN11,20180102,1003748,0.03
1000537,VN11,20180102,1004969,0.001
1000537,VN11,20180102,1004256,0.01
1000537,VN11,20180102,1004065,0.003
1000537,VN11,20180103,1004165,0.003
1000537,VN11,20180103,1004084,0.002
1000537,VN11,20180103,1004249,0.01
1000537,VN11,20180103,1005852,0.007
1000537,VN11,20180103,1003791,0.002
1000537,VN11,20180103,1004398,0.002
1000537,VN11,20180103,1004500,0.005
1000537,VN11,20180103,1004397,0.001
1000537,VN11,20180103,1004242,0.004
1000537,VN11,20180103,1004824,0.05
1000537,VN11,20180104,1005136,0.002
1000537,VN11,20180104,1004194,0.001
1000537,VN11,20180104,1004952,0.01
1000537,VN11,20180104,1004109,0.01
1000537,VN11,20180104,1004316,0.006
1000537,VN11,20180105,1003587,0.001
1000537,VN11,20180105,1004371,0.015
1000537,VN11,20180106,1004867,0.002
1000537,VN11,20180106,1004499,0.006
1000537,VN11,20180106,1003791,0.004
1000537,VN11,20180108,1004065,0.003
1000537,VN11,20180108,1003791,0.01
1000537,VN11,20180108,1004371,0.01
1000537,VN11,20180108,1004018,0.005
1000537,VN11,20180108,1004968,0.003
1000537,VN11,20180108,1004075,0.002
1000537,VN11,20180108,1004953,0.005
1000537,VN11,20180108,1003673,0.003
1000537,VN11,20180109,1003529,0.001
1000537,VN11,20180109,1005844,0.01
1000537,VN11,20180109,1005852,0.01
1000537,VN11,20180109,1003748,0.025
1000537,VN11,20180109,1004928,0.01
1000537,VN11,20180109,1004047,0.005
1000537,VN11,20180109,1004492,0.01
1000537,VN11,20180110,1004326,0.002
1000537,VN11,20180110,1004371,0.005
1000537,VN11,20180111,1004008,0.002
1000537,VN11,20180111,1004021,0.001
1000537,VN11,20180111,1004499,0.009
1000537,VN11,20180111,1004109,0.015
1000537,VN11,20180111,1004165,0.003
1000537,VN11,20180111,1004249,0.005
1000537,VN11,20180112,1006544,0.001
1000537,VN11,20180113,1003673,0.003
1000537,VN11,20180113,1004500,0.005
1000537,VN11,20180115,1004137,0.003
1000537,VN11,20180115,1004377,0.001
1000537,VN11,20180115,1004953,0.005
1000537,VN11,20180115,1004249,0.01
1000537,VN11,20180115,1004968,0.003
1000537,VN11,20180116,1004045,0.002
1000537,VN11,20180116,1004662,0.002
1000537,VN11,20180116,1003774,0.003
1000537,VN11,20180116,1003791,0.008
1000537,VN11,20180116,1003771,0.001
1000537,VN11,20180116,1005852,0.015
1000537,VN11,20180116,1004414,0.003
1000537,VN11,20180116,1004397,0.007
1000537,VN11,20180116,1004007,0.02
1000537,VN11,20180116,1003537,0.002
1000537,VN11,20180116,1004970,0.01
1000537,VN11,20180117,1004109,0.01
1000537,VN11,20180117,1005852,0.01
1000537,VN11,20180117,1004820,0.002
1000537,VN11,20180117,1003904,0.001
1000537,VN11,20180117,1004499,0.015
1000537,VN11,20180118,1004030,0.001
1000537,VN11,20180118,1004076,0.002
1000537,VN11,20180118,1003872,0.002
1000537,VN11,20180118,1003673,0.004
1000537,VN11,20180119,1004727,0.025
1000537,VN11,20180119,1003905,0.002
1000537,VN11,20180119,1004371,0.01
1000537,VN11,20180119,1004499,0.02
1000537,VN11,20180119,1004084,0.002
1000537,VN11,20180120,1004036,0.001
1000537,VN11,20180120,1004227,0.001
1000537,VN11,20180122,1004064,0.002
1000537,VN11,20180122,1003748,0.03
1000537,VN11,20180122,1004165,0.004
1000537,VN11,20180122,1004398,0.005
1000537,VN11,20180122,1005852,0.01
1000537,VN11,20180122,1004109,0.005
1000537,VN11,20180122,1004969,0.005
1000537,VN11,20180122,1005855,0.005
1000537,VN11,20180123,1004928,0.01
1000537,VN11,20180124,1004397,0.006
1000537,VN11,20180124,1006742,0.001
1000537,VN11,20180124,1005852,0.015
1000537,VN11,20180124,1004371,0.013
1000537,VN11,20180124,1004007,0.005
1000537,VN11,20180124,1004137,0.004
1000537,VN11,20180124,1004088,0.01
1000537,VN11,20180124,1003791,0.01
1000537,VN11,20180124,1004414,0.005
1000537,VN11,20180124,1004242,0.005
1000537,VN11,20180124,1004953,0.005
1000537,VN11,20180125,1006544,0.002
1000537,VN11,20180125,1004165,0.001
1000537,VN11,20180125,1004327,0.003
1000537,VN11,20180125,1004968,0.001
1000537,VN11,20180125,1004056,0.001
1000537,VN11,20180126,1005877,0.016
1000537,VN11,20180126,1003748,0.02
1000537,VN11,20180126,1004109,0.02
1000537,VN11,20180126,1004137,0.005
1000537,VN11,20180126,1004051,0.01
1000537,VN11,20180126,1004500,0.005
1000537,VN11,20180126,1004401,0.05
1000537,VN11,20180127,1004371,0.015
1000537,VN11,20180127,1004008,0.001
1000537,VN11,20180129,1004047,0.005
1000537,VN11,20180129,1004398,0.01
1000537,VN11,20180129,1004397,0.005
1000537,VN11,20180129,1004137,0.01
1000537,VN11,20180129,1004952,0.01
1000537,VN11,20180129,1004225,0.002
1000537,VN11,20180129,1003774,0.002
1000537,VN11,20180129,1004867,0.002
1000537,VN11,20180130,1004500,0.005
1000537,VN11,20180130,1004025,0.002
1000537,VN11,20180130,1003673,0.004
1000537,VN11,20180130,1004249,0.003
1000537,VN11,20180130,1004018,0.005
1000537,VN11,20180130,1003949,0.003
1000537,VN11,20180130,1004205,0.005
1000537,VN11,20180131,1004109,0.005
1000537,VN11,20180131,1005852,0.01
1000537,VN11,20180131,1004473,0.006
1000537,VN11,20180131,1004824,0.02
1000537,VN11,20180201,1003904,0.001
1000537,VN11,20180201,1004928,0.005
1000537,VN11,20180201,1004109,0.005
1000537,VN11,20180202,1004088,0.003
1000537,VN11,20180202,1004414,0.003
1000537,VN11,20180202,1003587,0.002
1000537,VN11,20180202,1004968,0.003
1000537,VN11,20180202,1003859,0.001
1000537,VN11,20180202,1003573,0.001
1000537,VN11,20180205,1004316,0.01
1000537,VN11,20180205,1003949,0.005
1000537,VN11,20180205,1004791,0.02
1000537,VN11,20180205,1005039,0.005
1000537,VN11,20180205,1003673,0.003
1000537,VN11,20180205,1004109,0.015
1000537,VN11,20180205,1004256,0.01
1000537,VN11,20180205,1005844,0.002
1000537,VN11,20180205,1004969,0.001
1000537,VN11,20180205,1004050,0.002
1000537,VN11,20180205,1004084,0.003
1000537,VN11,20180205,1005852,0.015
1000537,VN11,20180205,1004500,0.005
1000537,VN11,20180205,1003791,0.01
1000537,VN11,20180206,1003537,0.002
1000537,VN11,20180206,1003859,0.001
1000537,VN11,20180206,1003748,0.02
1000537,VN11,20180206,1004109,0.005
1000537,VN11,20180207,1004371,0.02
1000537,VN11,20180207,1004109,0.01
1000537,VN11,20180207,1004008,0.003
1000537,VN11,20180207,1004065,0.003
1000537,VN11,20180207,1005136,0.002
1000537,VN11,20180207,1004100,0.002
1000537,VN11,20180208,1004165,0.002
1000537,VN11,20180208,1003529,0.001
1000537,VN11,20180208,1004109,0.01
1000537,VN11,20180208,1004256,0.01
1000537,VN11,20180208,1004137,0.002
1000537,VN11,20180208,1004968,0.004
1000537,VN11,20180208,1003771,0.002
1000537,VN11,20180208,1005844,0.005
1000537,VN11,20180208,1004500,0.01
1000537,VN11,20180208,1004030,0.001
1000537,VN11,20180208,1003791,0.01
1000537,VN11,20180208,1004371,0.01
1000537,VN11,20180209,1003748,0.02
1000537,VN11,20180209,1004414,0.003
1000537,VN11,20180209,1004137,0.01
1000537,VN11,20180209,1004535,0.002
1000537,VN11,20180209,1004499,0.015
1000537,VN11,20180209,1005852,0.02
1000537,VN11,20180209,1004076,0.001
1000537,VN11,20180210,1003904,0.001
1000537,VN11,20180210,1003573,0.001
1000537,VN11,20180210,1004928,0.005
1000537,VN11,20180210,1004397,0.01
1000537,VN11,20180213,1004225,0.002
1000537,VN11,20180213,1004401,0.025
1000538,VN11,20171202,1003989,0.003
1000538,VN11,20171202,1003587,0.001
1000538,VN11,20171202,1004304,0.002
1000538,VN11,20171204,1003989,0.003
1000538,VN11,20171204,1004968,0.002
1000538,VN11,20171204,1004008,0.001
1000538,VN11,20171204,1004109,0.042
1000538,VN11,20171204,1003673,0.002
1000538,VN11,20171204,1004824,0.02
1000538,VN11,20171205,1004401,0.025
1000538,VN11,20171205,1004867,0.001
1000538,VN11,20171205,1006500,0.003
1000538,VN11,20171205,1004350,0.02
1000538,VN11,20171205,1003791,0.002
1000538,VN11,20171205,1003748,0.005
1000538,VN11,20171206,1004045,0.001
1000538,VN11,20171207,1004109,0.028
1000538,VN11,20171207,1003929,0.008
1000538,VN11,20171207,1004958,0.002
1000538,VN11,20171207,1004473,0.005
1000538,VN11,20171207,1003673,0.002
1000538,VN11,20171208,1003537,0.001
1000538,VN11,20171208,1004522,0.003
1000538,VN11,20171208,1004500,0.005
1000538,VN11,20171208,1004727,0.05
1000538,VN11,20171209,1005875,0.002
1000538,VN11,20171209,1005852,0.007
1000538,VN11,20171209,1004479,0.006
1000538,VN11,20171211,1003587,0.001
1000538,VN11,20171211,1004397,0.001
1000538,VN11,20171211,1004075,0.002
1000538,VN11,20171211,1003989,0.003
1000538,VN11,20171211,1004084,0.003
1000538,VN11,20171211,1005852,0.007
1000538,VN11,20171211,1004969,0.002
1000538,VN11,20171211,1003791,0.001
1000538,VN11,20171211,1004165,0.004
1000538,VN11,20171212,1003748,0.015
1000538,VN11,20171212,1004041,0.001
1000538,VN11,20171212,1004953,0.006
1000538,VN11,20171212,1004662,0.02
1000538,VN11,20171212,1004100,0.001
1000538,VN11,20171212,1004824,0.02
1000538,VN11,20171212,1004968,0.002
1000538,VN11,20171212,1004165,0.002
1000538,VN11,20171213,1004109,0.04
1000538,VN11,20171213,1004867,0.001
1000538,VN11,20171213,1003859,0.001
1000538,VN11,20171213,1005844,0.005
1000538,VN11,20171214,1004249,0.005
1000538,VN11,20171214,1006500,0.004
1000538,VN11,20171214,1005852,0.007
1000538,VN11,20171214,1003929,0.008
1000538,VN11,20171214,1004007,0.01
1000538,VN11,20171214,1006544,0.001
1000538,VN11,20171214,1004137,0.002
1000538,VN11,20171214,1004969,0.005
1000538,VN11,20171214,1004065,0.001
1000538,VN11,20171214,1006556,0.001
1000538,VN11,20171215,1003587,0.002
1000538,VN11,20171215,1004109,0.085
1000538,VN11,20171215,1004304,0.002
1000538,VN11,20171215,1004052,0.001
1000538,VN11,20171215,1004397,0.002
1000538,VN11,20171215,1003989,0.003
1000538,VN11,20171216,1004414,0.003
1000538,VN11,20171216,1004084,0.003
1000538,VN11,20171218,1004390,0.01
1000538,VN11,20171218,1004499,0.01
1000538,VN11,20171218,1003748,0.01
1000538,VN11,20171218,1003791,0.01
1000538,VN11,20171218,1004030,0.002
1000538,VN11,20171218,1004500,0.005
1000538,VN11,20171218,1004109,0.03
1000538,VN11,20171218,1003904,0.001
1000538,VN11,20171218,1003989,0.003
1000538,VN11,20171218,1003673,0.003
1000538,VN11,20171218,1004928,0.005
1000538,VN11,20171219,1004008,0.001
1000538,VN11,20171219,1003872,0.001
1000538,VN11,20171219,1005039,0.001
1000538,VN11,20171219,1004727,0.075
1000538,VN11,20171219,1006500,0.005
1000538,VN11,20171219,1004377,0.001
1000538,VN11,20171219,1004205,0.008
1000538,VN11,20171219,1004371,0.01
1000538,VN11,20171220,1005875,0.003
1000538,VN11,20171220,1003544,0.001
1000538,VN11,20171220,1005852,0.014
1000538,VN11,20171220,1003699,0.001
1000538,VN11,20171220,1004401,0.02
1000538,VN11,20171220,1004137,0.004
1000538,VN11,20171221,1004958,0.002
1000538,VN11,20171221,1004928,0.01
1000538,VN11,20171221,1003929,0.008
1000538,VN11,20171221,1004970,0.01
1000538,VN11,20171222,1004968,0.002
1000538,VN11,20171222,1004791,0.03
